ID,E-value,Label
P64352,10.0,0
B1KXB5,0.1685003252207136,0
Q2SEP8,0.1537293653416364,0
Q9ZHC9,10.0,0
P11752,10.0,0
A4IR95,0.1905180749076972,0
A6UVE3,0.1398801320783074,0
P0C8L0,0.1315200215728254,0
B0R9M0,10.0,0
A7ZSW4,10.0,0
P77754,10.0,0
Q08089,0.1167485604142398,0
P0C8B1,0.1740035788597813,0
Q4V8G5,0.178844704696414,0
Q5R7N8,0.2735980385915878,0
A4XBR5,10.0,0
P82754,0.0290609680237585,0
Q9CB48,10.0,0
B8G1W3,0.2490057652621121,0
B0UU23,0.3024938006395622,0
Q9GSU7,0.1356869738102306,0
P46920,10.0,0
B0R737,10.0,0
A6H907,10.0,0
Q5RC62,10.0,0
Q5HBP0,0.1008273270552402,0
Q8UG61,0.2650716246822222,0
Q98A73,10.0,0
B2AMJ3,10.0,0
Q8NAE3,0.083201390684907,0
Q89V68,10.0,0
Q9KLW7,10.0,0
O32049,0.2208916659152312,0
Q2YNG3,10.0,0
P29770,10.0,0
Q9FH21,0.1605069944600263,0
Q46668,0.073249056823748,0
P69775,10.0,0
Q759T8,10.0,0
C3MVD2,10.0,0
P0CM11,0.0874526303859797,0
A2YXQ7,0.2543408654753149,0
Q8TE02,10.0,0
Q3Z4C2,0.1081602466676949,0
Q1C4N0,0.0808775476593658,0
P18333,10.0,0
Q2A3Z7,10.0,0
Q9PJN0,0.2107389685718862,0
Q63Q13,0.1632047892377184,0
Q6GG38,10.0,0
A6T6M7,0.1738502788647709,0
B6I909,10.0,0
A2BJ25,10.0,0
P58637,10.0,0
Q58185,0.18566770223678,0
Q8R7K0,0.2311220515254475,0
B5ZSI4,10.0,0
Q91FD3,0.0668231544552362,0
P76214,0.1772408147796673,0
Q9UII4,10.0,0
B8NCQ3,10.0,0
Q8IAW3,1.0,0
Q1LQB0,0.2747922268690395,0
Q57952,0.2294620556995506,0
Q8SRS8,10.0,0
Q9TKU7,10.0,0
A9KK96,10.0,0
Q00412,10.0,0
Q04F86,10.0,0
A9MKN9,10.0,0
Q1C2Y1,0.0520906550263384,0
Q82XC1,10.0,0
P21560,0.0494230188200152,0
Q28768,0.0271821878650288,0
Q76NV7,0.6480783666469531,0
B3EWI0,10.0,0
Q0IDZ5,0.0959879482073918,0
B8EKE1,10.0,0
A0A2P1DPA5,10.0,0
A8GMA6,10.0,0
P00650,0.2622237509068405,0
P02268,10.0,0
P32554,0.2924600611561386,0
Q5HH69,0.5064722896260287,0
A5G4G3,10.0,0
B1MYD1,10.0,0
Q5NFL9,10.0,0
Q9SN26,0.0985518668902612,0
O46560,10.0,0
Q8ETE9,0.0917506653748909,0
Q6GEI5,0.1092603760832459,0
Q3IEA2,10.0,0
B1NWU4,0.4810372973045363,0
A0ZZS4,10.0,0
Q9Y3C6,0.0051138370334396,0
C3PP88,10.0,0
B1YQL5,10.0,0
P13891,10.0,0
Q6FR48,10.0,0
P02358,10.0,0
C1DCE3,0.3949968719517197,0
Q8N465,10.0,0
Q9RGZ3,10.0,0
B6ELH4,10.0,0
Q9NH52,0.1490406829332542,0
Q99337,10.0,0
Q8HYI9,0.1924885438481704,0
A5EX95,0.1053170805126597,0
Q86199,0.006358792404717,0
Q80TE0,10.0,0
P44023,10.0,0
B4TUF4,0.0702805887527216,0
Q0HDW9,0.2223461955977919,0
Q8U440,0.1302114803504436,0
B2V351,10.0,0
P27390,0.3028485677827733,0
A5VDC9,0.1727717729327124,0
P63953,10.0,0
A4IZQ6,10.0,0
A7H2Z6,0.0667364212234025,0
A4SUX4,10.0,0
Q46DW1,0.1221006844386785,0
A8A8B4,0.0834730996402745,0
D9N1A1,10.0,0
Q0T1X9,10.0,0
A5FRM5,10.0,0
Q2KTI8,0.2356635680209864,0
P13941,10.0,0
O04212,10.0,0
A1RUG4,0.1473136153261914,0
C1KX10,10.0,0
C5PBQ8,0.242223186894279,0
B0R596,10.0,0
Q9BYR2,1.0,0
A7MFG4,0.3221258707301511,0
Q6HN78,10.0,0
Q9SD04,0.1396734930988334,0
Q8TQD3,10.0,0
A8H987,10.0,0
B1X847,10.0,0
A1KU52,10.0,0
Q8R4V2,0.049993960926651,0
Q9LUX9,10.0,0
Q4FMV9,0.1156350129072604,0
P0DUE3,10.0,0
B7NT37,0.0819080568761294,0
O42701,10.0,0
Q9CK95,10.0,0
Q8ZAP3,10.0,0
B8HVR8,10.0,0
P42432,10.0,0
C4L7V4,0.1659123183656519,0
Q4K5F9,10.0,0
Q5YVM8,0.2377496949166669,0
A1VRN0,10.0,0
F1SY95,10.0,0
B2TPD7,10.0,0
A8F2D3,0.10143279736982,0
P0DL09,10.0,0
B6J4G5,10.0,0
Q96MB7,10.0,0
A9M0Q5,0.2945006269653258,0
A9YUB1,0.0987064030923134,0
Q9BPH0,0.1180899002735157,0
Q7VXX8,10.0,0
P37154,0.1141972968355002,0
Q9FML6,0.689812583792976,0
Q07NH8,10.0,0
P42987,10.0,0
A8HRS7,10.0,0
Q6R649,10.0,0
O94329,10.0,0
A5I6Z7,0.0674053113195949,0
A7H107,0.3182206948109617,0
C3P0M1,10.0,0
Q1XIJ0,0.1946677003571476,0
Q8D209,0.1425275525334776,0
Q31SW8,0.2035853588388783,0
P05079,0.0372932721246284,0
Q7VEJ2,10.0,0
Q58770,10.0,0
Q81MQ2,10.0,0
P19413,10.0,0
Q2EEX1,0.282842907517992,0
O31683,0.2387296670046425,0
Q0SNU4,0.0471216053553067,0
Q3BUW9,10.0,0
P69601,0.0231331984571535,0
C4LD54,10.0,0
Q06174,0.2120436845840401,0
Q493J7,0.1210966865412867,0
B8CNE4,10.0,0
P69156,10.0,0
B1Y0F6,10.0,0
Q929Y0,0.1214734600541204,0
Q90YQ7,0.0874048050319208,0
P75542,10.0,0
O79226,0.1273561269202505,0
P0C1B9,10.0,0
D2QN44,10.0,0
Q5F9X5,0.1645670256171626,0
Q91FU6,1.0,0
O51453,10.0,0
B0K1X1,0.212922681848346,0
P01175,10.0,0
Q99VK8,10.0,0
P07531,0.2515723138030735,0
Q2NVS1,0.1014276770627325,0
Q9A258,10.0,0
Q9BP69,0.314171840812443,0
Q9TW28,10.0,0
Q9DE67,10.0,0
C0RGX7,0.293183900354356,0
B5ZMG0,0.0613711965760153,0
Q06FP1,0.317695621693352,0
P10064,0.1522475924818813,0
Q6NNF2,10.0,0
P62700,0.1407317362275922,0
A3QP01,0.0619186559131122,0
Q0SMP1,0.129606869223197,0
Q8AXS4,0.1238084548268136,0
B8F454,0.148575615581945,0
Q9PLN1,10.0,0
B2A4X6,10.0,0
Q54ST4,0.0721820427619668,0
Q9DBY1,0.1543049486623917,0
Q6GMV3,10.0,0
Q5VJ52,0.1808192278163815,0
Q2KI13,10.0,0
O67791,10.0,0
Q1ZXC6,10.0,0
A6T4T5,0.212425362266441,0
A2C6S4,10.0,0
P31537,0.0409223436147383,0
Q14JC3,10.0,0
B7LAF1,0.1157293612274994,0
Q10434,0.1220744833646306,0
Q7U3A4,0.3069873588247728,0
B3A0M9,10.0,0
Q10VR1,0.1963607150488091,0
P20619,10.0,0
B7VGU8,10.0,0
Q55AD9,0.1964605722580198,0
Q5X5F4,10.0,0
P59162,0.2243390448332387,0
P13221,10.0,0
Q9LT23,0.0609845288085144,0
Q46Z03,0.2122949002038162,0
Q9PLD7,0.0333275567555218,0
A2S862,10.0,0
O08560,10.0,0
Q502H1,0.2280119360095635,0
A4QKE6,10.0,0
A0RZ01,10.0,0
P53174,0.0359539437990895,0
Q2A1K3,10.0,0
B0VE83,10.0,0
B5REE9,10.0,0
Q0DNU1,10.0,0
O05485,0.2448449893600187,0
P02903,10.0,0
Q1Q944,10.0,0
Q3YEE8,10.0,0
A7H4T2,0.2166997785682283,0
B2IR66,10.0,0
P82980,0.1346821897708156,0
Q4ZWV3,10.0,0
A0QKT2,10.0,0
B2UNE3,0.0075087355623613,0
A4W252,0.1119842840481041,0
S0DPY2,0.287458844532413,0
Q6BUQ2,0.0874653020248174,0
A4FWE5,0.1414209786144026,0
B4JPR2,0.1198533137218071,0
Q8DQI6,0.1212862783350623,0
P0A2W3,10.0,0
A9A9R9,10.0,0
A2S8H2,10.0,0
P0DJJ4,0.0559288345909256,0
A9MFC1,0.1670205220014801,0
Q3SLY0,0.203429637600694,0
Q21HE7,0.2580497872936999,0
Q6CJU9,0.0565087807326747,0
B9K899,0.0570699104872239,0
A8EXC2,0.0278261136339231,0
P54377,0.1960349669744443,0
B0KD95,0.1648988706909128,0
O94284,10.0,0
O84465,0.1236565005912147,0
Q56002,10.0,0
B4SPV6,0.2974480839068961,0
Q1C5P3,10.0,0
A9LZD5,0.2778509363567438,0
A1WMW1,10.0,0
Q8A3H9,0.2133137298619402,0
O80482,0.1035332555549783,0
Q6GPQ6,10.0,0
P0C199,10.0,0
O58728,10.0,0
Q5U259,0.0993451177086133,0
Q2YQZ0,10.0,0
A5UBB9,0.0796589769847258,0
Q820D6,10.0,0
Q8NGR4,10.0,0
Q2U587,10.0,0
Q94F88,0.2061703762307558,0
Q2PQH4,10.0,0
B7LXU4,10.0,0
Q8NGC5,0.1179114289153372,0
Q5LHW2,0.2249395849193162,0
A9N925,0.171489489160709,0
Q8DFE8,0.1201880581339688,0
A2SFB4,0.0985470398188172,0
A5VL28,10.0,0
Q8R7V3,10.0,0
A6LLK6,10.0,0
Q9AXQ8,10.0,0
Q59771,10.0,0
B2KDX3,10.0,0
C0Q0H5,10.0,0
P9WJ30,0.294915419764244,0
A3MM38,10.0,0
A0PM50,10.0,0
Q49V33,10.0,0
B4USX2,10.0,0
E9Q9F6,10.0,0
Q8DPY7,0.1587160493795762,0
B2TML8,10.0,0
B9DYC7,0.354706285734308,0
Q74N55,0.1366076069719031,0
Q5XGT8,10.0,0
A3PF23,10.0,0
Q96NS5,10.0,0
P76176,10.0,0
B5E960,0.217411102418717,0
Q21KW1,0.2545529238128916,0
B1J5W7,0.1550939609496717,0
B1JVG6,10.0,0
A6U9L2,0.0731344835763972,0
A9KK15,10.0,0
Q9D9K3,10.0,0
Q325T4,0.1623126256349645,0
Q6ZNX1,0.1392658809040588,0
Q7VN34,0.2623324589293036,0
Q9CEB7,10.0,0
Q7WIN3,0.1215323592469197,0
A4FWF5,10.0,0
Q4L448,10.0,0
A7Z0R1,10.0,0
Q9ZBE0,0.1653445448186713,0
A8HA94,0.080333725867312,0
F5HAI6,0.0381765526177375,0
D4D448,10.0,0
A6QD57,0.2329415877275154,0
Q8CT30,0.0961384681259368,0
Q1GRR0,0.2409884213569161,0
Q96BV0,10.0,0
Q15P45,0.1521478556178843,0
B7HLF2,10.0,0
Q8KTS9,0.0821311694059044,0
A9AEG7,10.0,0
A0T0J4,10.0,0
A9MYL9,10.0,0
Q165T0,10.0,0
B5R273,10.0,0
P22727,0.0530819776558981,0
A1D1S7,10.0,0
B0K9L7,10.0,0
Q9CPQ3,10.0,0
A1A1B9,10.0,0
Q5UXD1,10.0,0
Q9PPU6,10.0,0
Q660M6,10.0,0
Q2LKU9,10.0,0
P9WJ70,10.0,0
Q7SBV6,0.2378016611070283,0
Q5RCS8,10.0,0
Q5NYM6,10.0,0
Q0AZJ6,10.0,0
P0CY99,10.0,0
Q8PKW5,0.1094210452628271,0
Q0SQE6,10.0,0
Q9N5A8,10.0,0
Q32RN0,0.0580300004791736,0
Q9KG60,10.0,0
P83889,0.3822449178693051,0
Q9FN52,10.0,0
P91686,0.0492428515363941,0
B7KAA7,10.0,0
A0A0G2K2P5,10.0,0
Q6KHX0,10.0,0
Q8EFV9,0.1744919700511061,0
Q888I3,10.0,0
A7FL86,0.1845918247330061,0
Q9HB96,0.1680413489100874,0
Q9WZ43,10.0,0
Q91YY4,10.0,0
P25272,0.1040789691963192,0
P36639,10.0,0
Q15R31,10.0,0
Q0I9I3,10.0,0
Q6YWQ4,10.0,0
P33292,10.0,0
B5BBC3,10.0,0
P32087,0.1720472183005069,0
O05703,0.1006958107745087,0
B1X8M8,10.0,0
P32201,0.1713272293526,0
A0LZH8,10.0,0
E1WGF0,0.074220935995919,0
P12269,10.0,0
Q4A603,0.1967719500091685,0
Q9UW98,0.1579021278297775,0
P90893,0.0375539399380281,0
P85099,0.2254815458669175,0
A8ZU97,10.0,0
Q9L0Y6,10.0,0
A8FDD7,10.0,0
Q76EQ0,10.0,0
E0SAK8,0.0386535749047925,0
Q8BTI7,10.0,0
B2U3C5,10.0,0
Q92670,0.0511422744271624,0
Q54X86,1.0,0
Q9KC63,10.0,0
P30605,10.0,0
Q8ZY49,10.0,0
B8CNR8,0.209981129859538,0
O88644,10.0,0
Q9SRQ2,10.0,0
Q3Z3R7,10.0,0
O57805,0.1489755383219546,0
Q2FXC4,10.0,0
A6SY33,10.0,0
Q4FZU6,0.2005869963174024,0
Q8A5V7,10.0,0
P9WH12,0.1118091274977267,0
P01592,0.079800700787406,0
B7NI05,10.0,0
B4RXT2,10.0,0
Q8CF97,10.0,0
Q96S06,0.1308169050297435,0
A8L1V4,10.0,0
Q925E7,0.0137768459690594,0
C1D8R7,10.0,0
O59626,0.2320400590677502,0
C4L852,0.1586291637193103,0
A9AEQ7,10.0,0
A1CJM9,0.3114079440153646,0
Q19V64,0.0171101940186641,0
A6UVG7,0.1190568361768604,0
Q32IU2,10.0,0
Q4P4G8,10.0,0
Q9SR52,10.0,0
A1A535,10.0,0
D3Z750,0.1425757142643146,0
Q9ATN1,0.2099954557432916,0
O42779,10.0,0
A5VYH6,0.2317556459791126,0
Q5NFU1,10.0,0
Q06109,0.1586130810165567,0
A4J2L0,0.2975204934228324,0
A8A337,0.3384563519109912,0
Q5QD06,0.7471573878831603,0
C4K473,0.2213188207812282,0
Q9JXG3,10.0,0
B2TIG8,10.0,0
Q0SHV6,10.0,0
Q5UNX3,0.0802365599718756,0
B4TTU0,10.0,0
B2I2P9,0.2245922957519796,0
Q49W96,0.0479987974981684,0
P09564,10.0,0
P96741,0.2006201272473277,0
Q089R1,10.0,0
Q9KET9,10.0,0
Q8RHB5,10.0,0
C1CDU1,10.0,0
Q1C190,10.0,0
Q68EQ8,0.7543706963470471,0
P33664,0.169951896269916,0
Q7MYE3,10.0,0
B8GL96,10.0,0
A2C5C7,0.0945817922855289,0
Q1Q8A5,10.0,0
B3H2W4,0.2472700442593741,0
P58564,0.0912806107997288,0
Q72LI2,10.0,0
A5F7X7,10.0,0
Q02435,0.283211326371769,0
P19782,0.0916688376740149,0
Q5H2H4,10.0,0
Q6FBI3,0.2649872167888423,0
Q18CP0,10.0,0
Q0VPH7,0.1046598508131116,0
A9MRA4,10.0,0
Q5RFL1,0.0113760432891387,0
P14996,0.136381323909925,0
Q81VR1,10.0,0
Q5PDC9,10.0,0
Q7N0P2,0.1942973786472724,0
A5JTQ2,10.0,0
B8HNJ0,0.1818383910054719,0
Q38WK1,10.0,0
P13875,10.0,0
B2SF85,0.2088655889840186,0
P9WG68,10.0,0
Q75K24,0.0855288225859196,0
A9BN40,10.0,0
Q30WH3,0.1631863125378515,0
Q9KS43,10.0,0
Q492J7,10.0,0
B2VK80,10.0,0
Q83PE0,0.1029090422021644,0
B3EWV0,0.2089624564907226,0
B7VAP9,0.1279590993799382,0
B8D9I8,0.0180105780331224,0
Q3J808,0.1832654905088527,0
Q47XB8,10.0,0
C1C6B9,0.2978106651399076,0
P09142,10.0,0
A5V881,10.0,0
A8GFQ1,0.148853129239707,0
Q8ERS1,0.2484523161007598,0
B6DCS5,0.0415823286120851,0
Q10VS0,10.0,0
Q9HYH1,10.0,0
Q7NE72,0.2080109527596385,0
P76017,10.0,0
P85139,10.0,0
Q6DBG8,0.1545504395945378,0
Q81ME0,10.0,0
P27479,10.0,0
A7TZF0,0.1055536239596036,0
Q9USU8,0.1388792512671288,0
P11478,0.1737884694139972,0
P63538,0.0992080733205657,0
Q57I28,10.0,0
P47840,10.0,0
Q8U4A7,0.3687186936721457,0
Q8SVN2,10.0,0
B2SAY0,10.0,0
A4YQV7,10.0,0
A5UDU3,10.0,0
Q1JJ59,10.0,0
Q31YD0,0.1246901745254119,0
Q97BB3,10.0,0
C0QZT8,10.0,0
Q65QX2,10.0,0
Q8CQ47,10.0,0
A1S528,10.0,0
A5F587,0.2032906392087256,0
A3N147,0.1907534175736355,0
B2G716,0.2657976045584019,0
Q5M576,10.0,0
A1T0B8,0.170189531192597,0
Q8PAL7,10.0,0
P0DD93,0.1596659747745623,0
Q1LLR8,10.0,0
Q58D91,0.0748828356082029,0
P01039,10.0,0
Q72PF1,10.0,0
Q9UR06,10.0,0
F4IQJ6,10.0,0
Q4R4Z1,0.0649165838541386,0
Q8ZR43,0.1418868755870972,0
B2VDY5,0.1021978656264848,0
P85216,0.0802311206177342,0
P73161,10.0,0
Q0RQV6,10.0,0
Q2IK81,10.0,0
Q1CB43,10.0,0
O42707,10.0,0
Q1RIY1,10.0,0
Q0AY05,0.1815966303387364,0
Q5UQ03,10.0,0
P17533,0.6896911592162852,0
A7GSL5,10.0,0
P00878,0.0182723415678334,0
A5N6V8,10.0,0
Q2FE05,10.0,0
P9WL20,10.0,0
A1SVE4,10.0,0
P01880,10.0,0
Q47W60,10.0,0
Q9PCE0,10.0,0
P9WHK5,10.0,0
P69996,10.0,0
P26816,0.2307902179301461,0
O49519,10.0,0
P39789,0.2408632890946782,0
B7IYI7,0.0849380544789783,0
Q5X822,0.0226630472242116,0
B2J5B0,10.0,0
Q9CCE3,10.0,0
A6MMU0,10.0,0
A6UQD9,10.0,0
B1KSQ8,0.1361473173569901,0
P63175,0.1917654999790715,0
C1CC17,0.3674628426159964,0
Q3K1J4,10.0,0
Q3U1J0,10.0,0
P48450,10.0,0
B0U417,0.3145112445452805,0
C3LFA0,0.1067385662092675,0
Q10996,0.1459848781798727,0
C1DKN7,10.0,0
Q8Z861,0.2336450818713284,0
Q86YT5,0.2161698837884807,0
Q7W3S6,10.0,0
A9L9F3,0.2661324160723339,0
P38635,0.0777572593595661,0
A0A0U5HAP0,0.1376119174766727,0
C8ZI12,10.0,0
B1IK79,10.0,0
Q9MAH1,10.0,0
Q165P6,10.0,0
P37104,0.1114901708097959,0
Q9PM34,10.0,0
Q64731,10.0,0
B1IU35,10.0,0
O89941,0.1849287489078762,0
Q47T68,10.0,0
Q9FZ84,1.0,0
B4JB43,0.1143689603972748,0
O10370,10.0,0
Q3KM40,10.0,0
Q45486,10.0,0
Q5RAQ7,0.1560987017195499,0
B4QHU5,10.0,0
A9ETE3,0.2037675859564356,0
A3M9K5,10.0,0
P52957,0.1022484263849867,0
Q39KA4,10.0,0
Q9ZW19,0.0724790036465113,0
Q493F6,10.0,0
A5UAR0,0.2560707325846832,0
Q8P8K3,0.3055225127213956,0
B6DCV8,0.3851515124168777,0
H2LP95,10.0,0
Q38VX5,10.0,0
Q3YX33,0.1325939817578776,0
B5FG34,10.0,0
P46428,0.0766666146897267,0
Q1B9F6,0.1627801167695959,0
Q9ZQ99,10.0,0
Q8CT69,10.0,0
P0DG21,0.4393336755278866,0
B8GN76,0.1768685486848182,0
B6I4S4,10.0,0
C5CX88,10.0,0
C0R2Z7,0.1733263932062693,0
Q99RD5,0.0732807624370236,0
Q4K523,10.0,0
Q96NR3,0.0974456597306246,0
P0CD76,10.0,0
Q8TDW7,10.0,0
P19954,10.0,0
Q9KSB4,0.1828774200883349,0
Q1CFK8,0.3228233465342314,0
Q7MHR4,10.0,0
Q7SGD2,10.0,0
Q9RUA9,10.0,0
Q3L6L9,0.2084293831332382,0
Q7UDL2,10.0,0
P33667,0.2625445647114982,0
P0ACB0,10.0,0
B8F6E9,0.2180596012613016,0
P56869,0.2133651277464186,0
Q91ZX6,10.0,0
Q03057,10.0,0
P74662,0.2549485516382312,0
P36915,0.1714883868331971,0
P22043,10.0,0
Q1JC74,0.6497910620532356,0
Q74232,0.1236219554355175,0
Q8TQQ6,10.0,0
P0DM99,0.0751844185300514,0
C4LIX2,10.0,0
B7LEM9,10.0,0
Q3IRZ4,0.300244135031825,0
Q7NLT8,0.163503321573627,0
A1CED0,0.1683494785126961,0
A8ER62,10.0,0
Q6GL14,10.0,0
Q05B21,10.0,0
P52278,0.172439601745813,0
P52412,10.0,0
P17101,0.0314895347101084,0
A8ZU47,0.179274054513938,0
Q83G55,0.343302428304457,0
B5RHF5,10.0,0
O28732,0.0932004770253605,0
A7ZFY9,10.0,0
Q7VRE4,10.0,0
Q97CQ5,10.0,0
P38688,0.0668414667336361,0
Q04A69,10.0,0
B3QQY0,0.2519529870087746,0
A4IW23,10.0,0
A2BQQ3,10.0,0
C0HLT3,1.0,0
O13736,0.1123801125713404,0
Q99JN2,10.0,0
A1AG06,10.0,0
P39506,0.0170334847460009,0
Q508M4,0.1738760877226599,0
Q0IES7,10.0,0
U6BLZ9,10.0,0
A5WFX2,10.0,0
P54586,10.0,0
A7I1V8,10.0,0
Q38UQ7,0.1584237459417585,0
Q8NDA8,10.0,0
Q3B748,10.0,0
Q65Z91,1.0,0
Q9Y5J7,0.0385340449746326,0
Q6FWA7,10.0,0
O31964,0.2196493821776614,0
O84992,10.0,0
C1CIJ8,10.0,0
A9MP60,0.0968903430473512,0
P0A995,10.0,0
Q0TJQ3,0.1979104048962813,0
Q8IZW8,10.0,0
I1M2G5,10.0,0
Q5ZI33,0.0551684086528011,0
Q0BH85,0.0612316976614373,0
B4EBR4,0.1633637248350347,0
B7LWG2,10.0,0
Q5E9S8,10.0,0
P06161,10.0,0
O08716,10.0,0
P61179,10.0,0
A7N6K1,0.1635622860793957,0
P0DW17,0.3132843056342375,0
Q9PHW9,10.0,0
A7HM52,10.0,0
Q91VD9,10.0,0
A5WBV8,10.0,0
Q5HFW6,10.0,0
Q0T6D1,10.0,0
O31446,0.1562963224624985,0
B7JKC0,10.0,0
Q4U4D2,10.0,0
A6VPH7,0.0680515503740695,0
P38182,0.08664340284063,0
A2XFT6,0.1634253842687004,0
A0R1E8,10.0,0
C6DG58,10.0,0
P70936,10.0,0
A8G8U2,0.14741062541089,0
P9WKR2,10.0,0
Q11YV4,0.0946495524989581,0
P46289,10.0,0
A4G4M2,10.0,0
Q8P161,10.0,0
B0TUB8,10.0,0
P52846,10.0,0
Q3YS70,10.0,0
A5ULW4,10.0,0
O21398,0.3347173887217199,0
C4L493,10.0,0
B9LK05,10.0,0
Q8G4U1,10.0,0
Q6N5T0,0.0037361741501786,0
P86644,10.0,0
Q3TR54,10.0,0
P60534,0.1566784293042008,0
Q9DDE3,10.0,0
Q02WC5,10.0,0
C3L5Q6,10.0,0
Q7S7C5,0.1141421872772239,0
C4ZQP2,10.0,0
Q5E9Y5,0.1554201569634344,0
Q9J531,0.0502518800169169,0
Q54ED4,10.0,0
D4AK46,10.0,0
A1BIX2,0.340600648393731,0
A3GHT9,10.0,0
P17383,0.0042837713740666,0
Q66JG2,10.0,0
Q9HBA9,10.0,0
Q6NDR9,10.0,0
C4ZYY1,10.0,0
Q6LV65,0.1213629657731998,0
A8G9K2,0.1461330810171116,0
B2S5A1,10.0,0
B4SUY9,0.2309919849907601,0
P06346,0.0403510296610812,0
Q92NL6,0.3840485816685748,0
O08893,0.1157107055675313,0
B0JKQ1,0.0841322454033819,0
Q2YV12,10.0,0
Q7NAZ1,0.1193044673035994,0
Q7V6C2,0.2541376525748595,0
Q74BW4,10.0,0
Q3M890,0.040384831809069,0
A6LTR5,0.1989257108851102,0
A2A368,10.0,0
Q740Y5,10.0,0
Q9SRE5,0.6308357178513189,0
A4W0Q0,10.0,0
Q87LV2,10.0,0
O13773,0.4569545232810206,0
Q3J3H9,10.0,0
Q54QU3,0.1239555068946554,0
C0MGT5,10.0,0
P04773,0.0865455811013428,0
P15609,0.1025348096951048,0
Q6BMV8,0.1821682285805446,0
C5DJH5,0.1626663139740073,0
Q0SF06,10.0,0
P38061,0.2202508460614843,0
C5H5D3,1.0,0
Q9UTD8,0.1065694498714853,0
P49679,10.0,0
P0DMD6,0.1676083433286042,0
Q8DKA0,0.1225200267049571,0
Q7A4Y0,10.0,0
A6QEE6,0.0604454484401817,0
P56615,1.0,0
Q6NJ91,0.1612811163874973,0
P57166,0.1998562611062369,0
O60178,10.0,0
Q7Z2E3,10.0,0
B7KVJ7,10.0,0
Q9ZFB6,10.0,0
P33499,10.0,0
Q8XCK0,0.1396975327602567,0
Q1LLG9,0.253980832601871,0
Q9LXQ7,0.152023595633266,0
A9VGY0,10.0,0
Q9UVX1,0.1163831004964165,0
Q11133,0.0427435653235244,0
A1E9N0,10.0,0
A9HPH6,10.0,0
Q0CMA7,10.0,0
P9WHG7,0.250197837147848,0
Q7YKQ5,10.0,0
Q8YI02,10.0,0
Q7SI17,10.0,0
P9WQ50,0.1142998565046339,0
C0Q5J8,0.1043417783376934,0
B5EAH3,10.0,0
Q32GM0,0.2136515075241666,0
O04663,0.0481548078634702,0
Q6NW58,10.0,0
P62273,0.080596546578389,0
Q181R4,0.1159033278177842,0
J9VHZ9,10.0,0
B5XNX1,10.0,0
P00099,0.2916175155370472,0
B2JFI8,10.0,0
Q96B97,10.0,0
P12100,10.0,0
Q6CAP9,0.0117011267940785,0
Q0T8H5,0.1057051277953666,0
B1JHG7,0.3509842458071781,0
Q8SSB1,10.0,0
B4I3R2,0.0962149091939441,0
Q0KE53,0.2640751677855661,0
O31584,0.1615703000142833,0
Q32ZH4,0.0910596816785477,0
Q5T2N8,0.1177184355528038,0
Q8CE90,10.0,0
B7HQV1,10.0,0
B7UI22,10.0,0
Q1MP36,10.0,0
W5DYE3,0.0961348056568895,0
Q0K7B1,0.1112083083282251,0
Q0H8Y3,10.0,0
Q8KCM7,10.0,0
A3QE68,10.0,0
B5Z6P0,10.0,0
P73274,0.2580895116195655,0
Q3SSU9,10.0,0
Q8CXM7,0.157568777970477,0
Q1QQJ4,0.1032461807088964,0
P06489,10.0,0
A7TK94,10.0,0
A0A6G9KHE4,10.0,0
P0AET7,10.0,0
A3PGF2,0.2823320687534066,0
Q607F5,10.0,0
C4XLR8,0.1459362652697026,0
C0HM33,10.0,0
A0A7E5WTY7,10.0,0
Q12A85,0.936532819684526,0
A1WME3,10.0,0
P86343,0.2099800860519376,0
B9T3R0,10.0,0
A6L330,0.1285488401395437,0
Q8U0L8,10.0,0
A8LJ26,0.3310105950766817,0
Q8S895,0.2593921120995959,0
Q7M8B4,0.1436752038407434,0
P46741,0.2346868489413456,0
Q9SFB3,10.0,0
A5ITD0,10.0,0
Q8XU73,10.0,0
Q8NVB7,0.1007488664220095,0
Q02H34,10.0,0
P0A5X3,0.0981312852404082,0
Q9SJ41,1.0,0
P9WI51,10.0,0
Q5R8W8,10.0,0
A4VZ91,0.0859418382543675,0
P9WJ95,0.1235279482620251,0
A4G642,10.0,0
Q8DSQ6,10.0,0
P64537,0.2734199771654823,0
Q44406,10.0,0
Q90330,10.0,0
Q7NK59,10.0,0
Q04756,1.0,0
O95274,10.0,0
B3PJ06,10.0,0
Q96679,0.0563159004880295,0
B0TI32,10.0,0
P0DQH5,0.8576271118593993,0
B2W978,10.0,0
B2K6T9,0.365234878738369,0
Q7VDV0,0.1243235287161578,0
P57448,10.0,0
Q0I1H8,10.0,0
B3EH93,0.257063202375705,0
Q9BUA6,10.0,0
B1JYA0,0.1527263527968345,0
Q10B19,10.0,0
Q44540,0.1211246605341301,0
Q7VTD3,10.0,0
Q8S307,10.0,0
B0URI0,0.1372516635582185,0
Q5JDC5,10.0,0
P33767,0.0471591194025506,0
Q5L0Y4,0.234488084515739,0
Q9T2L1,0.2534669803843141,0
Q6CAY6,10.0,0
A5GCQ9,10.0,0
Q9ZWA6,0.1326560331858445,0
Q9VVT9,0.1331298017249974,0
Q8XWC4,10.0,0
C0R3A3,0.1259776250226708,0
Q7CLE5,0.1666772216199263,0
O64800,0.1253368656990007,0
P0A869,10.0,0
